index	ID	EC	kcat	ORGANISM	PMID	kcat_new	correct reaction ID	comment	new	enzyme	correct kcat	UNIPROT_list	LITERATURE	checked	new enzyme	#UIDs	substrate_ID_list	product_ID_list
526.0	1957.0	1.13.11.16	2.0	Escherichia coli	8399388.0	-	3886		False		2.0	['P0ABR9']	395595.0	True	False	1	['InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H', 'InChI=1S/O2/c1-2']	['InChI=1S/C6H6O4/c7-4-2-1-3-5(8)6(9)10/h1-4,7H,(H,9,10)/p-1']
561.0	1280.0	1.1.1.85	163.0	Thermus thermophilus	8550506.0	-	2109		False		163.0	['P61494']	748065.0	True	False	1	['InChI=1S/C7H12O5/c1-3(2)4(6(9)10)5(8)7(11)12/h3-5,8H,1-2H3,(H,9,10)(H,11,12)/t4-,5+/m0/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']	['InChI=1S/C7H10O5/c1-3(2)4(6(9)10)5(8)7(11)12/h3-4H,1-2H3,(H,9,10)(H,11,12)/t4-/m0/s1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/p+1']
566.0	8303.0	3.1.2.6	188.0	Homo sapiens	8550579.0	-	16630		False		188.0	['Q16775']	134195.0	True	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C18H23N3O8S/c19-11(17(27)28)6-7-13(22)21-12(16(26)20-8-14(23)24)9-30-18(29)15(25)10-4-2-1-3-5-10/h1-5,11-12,15,25H,6-9,19H2,(H,20,26)(H,21,22)(H,23,24)(H,27,28)/t11-,12-,15?/m0/s1']	['InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/p-1', 'InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1']
576.0	1505.0	1.1.3.2	31.0	Aerococcus viridans	8589073.0	-	2510		False		31.0	['Q44467']	744444.0	True	False	1	['InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1', 'InChI=1S/H2O2/c1-2/h1-2H']
577.0	1509.0	1.1.3.2	280.0	Aerococcus viridans	8589073.0	-	2510		False		280.0	['Q44467']	744444.0	True	False	1	['InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/t2-/m0/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1', 'InChI=1S/H2O2/c1-2/h1-2H']
595.0	2087.0	1.13.11.60	15.0	Gaeumannomyces graminis	8662736.0	-	4180		False		15.0	['Q9UUS2']	285243.0	True	False	1	['InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-', 'InChI=1S/O2/c1-2']	['InChI=1S/C18H32O4/c1-2-3-4-5-6-7-8-11-14-17(22-21)15-12-9-10-13-16-18(19)20/h6-7,11,14,17,21H,2-5,8-10,12-13,15-16H2,1H3,(H,19,20)/p-1/b7-6-,14-11-/t17-/m0/s1']
619.0	12315.0	4.1.1.48	0.033	Saccharolobus solfataricus	8747456.0	-	27853		False		0.033	['Q06121']	4615.0	True	False	1	['InChI=1S/C12H16NO9P/c14-9(11(16)10(15)6-22-23(19,20)21)5-13-8-4-2-1-3-7(8)12(17)18/h1-4,10-11,13,15-16H,5-6H2,(H,17,18)(H2,19,20,21)/t10-,11+/m1/s1']	['InChI=1S/H2O/h1H2', 'InChI=1S/CO2/c2-1-3', 'InChI=1S/C11H14NO6P/c13-10(6-18-19(15,16)17)11(14)8-5-12-9-4-2-1-3-7(8)9/h1-5,10-14H,6H2,(H2,15,16,17)']
625.0	14611.0	6.3.2.4	26.7	Escherichia coli	8756703.0	-	32065		False		26.7	['P07862']	707464.0	True	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C6H12N2O3/c1-3(7)5(9)8-4(2)6(10)11/h3-4H,7H2,1-2H3,(H,8,9)(H,10,11)/t3-,4-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
627.0	14610.0	6.3.2.4	14.7	Escherichia coli	8756703.0	-	32065		False		14.7	['P07862']	707464.0	True	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C6H12N2O3/c1-3(7)5(9)8-4(2)6(10)11/h3-4H,7H2,1-2H3,(H,8,9)(H,10,11)/t3-,4-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
628.0	14609.0	6.3.2.4	11.83	Escherichia coli	8756703.0	-	32065		False		11.83	['P07862']	707464.0	True	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1']	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C6H12N2O3/c1-3(7)5(9)8-4(2)6(10)11/h3-4H,7H2,1-2H3,(H,8,9)(H,10,11)/t3-,4-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
632.0	12872.0	4.2.1.143	2.5	Aspergillus parasiticus	8784203.0	-	28782		False		2.5	['Q12062']	721577.0	True	False	1	['InChI=1S/C18H14O8/c19-2-1-7-13-11(26-18(7)25)5-9-14(17(13)24)16(23)12-8(15(9)22)3-6(20)4-10(12)21/h3-5,7,18-21,24-25H,1-2H2']	['InChI=1S/C18H12O7/c19-6-3-8-12(10(20)4-6)16(22)14-9(15(8)21)5-11-13(17(14)23)7-1-2-24-18(7)25-11/h3-5,7,18-20,23H,1-2H2/t7-,18+/m0/s1', 'InChI=1S/H2O/h1H2']
640.0	1513.0	1.1.3.2	0.87	Aerococcus viridans	8910450.0	-	2520		False		0.87	['Q44467']	745260.0	True	False	1	['InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/H2O2/c1-2/h1-2H', 'InChI=1S/C3H4O4/c4-1-2(5)3(6)7/h4H,1H2,(H,6,7)']
642.0	1514.0	1.1.3.2	283.0	Aerococcus viridans	8910450.0	-	2521		False		283.0	['Q44467']	745260.0	True	False	1	['InChI=1S/C3H6O3/c1-2(4)3(5)6/h2,4H,1H3,(H,5,6)/p-1/t2-/m0/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)/p-1', 'InChI=1S/H2O2/c1-2/h1-2H']
643.0	1511.0	1.1.3.2	11.0	Aerococcus viridans	8910450.0	-	2518		False		11.0	['Q44467']	745260.0	True	False	1	['InChI=1S/C4H8O3/c1-2-3(5)4(6)7/h3,5H,2H2,1H3,(H,6,7)/p-1', 'InChI=1S/O2/c1-2']	['InChI=1S/H2O2/c1-2/h1-2H', 'InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1']
644.0	1510.0	1.1.3.2	0.0033	Aerococcus viridans	8910450.0	-	2517		False		0.0033	['Q44467']	745260.0	True	False	1	['InChI=1S/C8H8O3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5,7,9H,(H,10,11)/t7-/m0/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/H2O2/c1-2/h1-2H', 'InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)']
646.0	7065.0	2.7.1.B26	1.76	Enterococcus faecium	8913482.0	-	14178		False		1.76	['E9LMR8']	733103.0	True	False	1	['InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1', 'InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2/t4-,5+,6-,7-,8+,9-,10-,11-,12+,13-,14-,15+,16-,17-,18-/m1/s1']	['InChI=1S/C18H37N4O14P/c19-2-6-10(25)16(36-37(29,30)31)13(28)18(32-6)35-15-5(21)1-4(20)14(12(15)27)34-17-11(26)8(22)9(24)7(3-23)33-17/h4-18,23-28H,1-3,19-22H2,(H2,29,30,31)/t4-,5+,6-,7-,8+,9-,10-,11-,12-,13-,14+,15-,16+,17-,18-/m1/s1', 'InChI=1S/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1']
649.0	7066.0	2.7.1.B26	1.79	Enterococcus faecium	8939691.0	-	14187		False		1.79	['E9LMR8']	733646.0	True	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2/t4-,5+,6-,7-,8+,9-,10-,11-,12+,13-,14-,15+,16-,17-,18-/m1/s1']	['InChI=1S/C18H37N4O14P/c19-2-6-10(25)16(36-37(29,30)31)13(28)18(32-6)35-15-5(21)1-4(20)14(12(15)27)34-17-11(26)8(22)9(24)7(3-23)33-17/h4-18,23-28H,1-3,19-22H2,(H2,29,30,31)/t4-,5+,6-,7-,8+,9-,10-,11-,12-,13-,14+,15-,16+,17-,18-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
650.0	7063.0	2.7.1.B26	1.76	Enterococcus faecium	8939691.0	-	14186		False		1.76	['E9LMR8']	733646.0	True	False	1		
685.0	12871.0	4.2.1.143	2.1	Aspergillus parasiticus	8995367.0	-	28780		False		2.1	['Q12062']	722606.0	True	False	1	['InChI=1S/C18H14O8/c19-2-1-7-13-11(26-18(7)25)5-9-14(17(13)24)16(23)12-8(15(9)22)3-6(20)4-10(12)21/h3-5,7,18-21,24-25H,1-2H2']	['InChI=1S/C18H12O7/c19-6-3-8-12(10(20)4-6)16(22)14-9(15(8)21)5-11-13(17(14)23)7-1-2-24-18(7)25-11/h3-5,7,18-20,23H,1-2H2/t7-,18+/m0/s1', 'InChI=1S/H2O/h1H2']
713.0	14862.0	7.1.1.4	239.0	Sulfolobus acidocaldarius	9079667.0	-	32379		False		239.0	['P39480; P98004; P39479; P39477']	719793.0	True	False	1	['InChI=1S/p+1', 'InChI=1S/C39H68O2S2/c1-28(2)14-9-15-29(3)16-10-17-30(4)18-11-19-31(5)20-12-21-32(6)22-13-23-33(7)24-25-34-37(41)39-35(26-27-43-39)36(40)38(34)42-8/h26-33,40-41H,9-25H2,1-8H3', 'InChI=1S/O2/c1-2']	['InChI=1S/p+1', 'InChI=1S/C39H66O2S2/c1-28(2)14-9-15-29(3)16-10-17-30(4)18-11-19-31(5)20-12-21-32(6)22-13-23-33(7)24-25-34-37(41)39-35(26-27-43-39)36(40)38(34)42-8/h26-33H,9-25H2,1-8H3', 'InChI=1S/H2O/h1H2']
714.0	14863.0	7.1.1.4	393.0	Sulfolobus acidocaldarius	9079667.0	-	32379		False		393.0	['P39480; P98004; P39479; P39477']	719793.0	True	False	1	['InChI=1S/p+1', 'InChI=1S/C39H68O2S2/c1-28(2)14-9-15-29(3)16-10-17-30(4)18-11-19-31(5)20-12-21-32(6)22-13-23-33(7)24-25-34-37(41)39-35(26-27-43-39)36(40)38(34)42-8/h26-33,40-41H,9-25H2,1-8H3', 'InChI=1S/O2/c1-2']	['InChI=1S/p+1', 'InChI=1S/C39H66O2S2/c1-28(2)14-9-15-29(3)16-10-17-30(4)18-11-19-31(5)20-12-21-32(6)22-13-23-33(7)24-25-34-37(41)39-35(26-27-43-39)36(40)38(34)42-8/h26-33H,9-25H2,1-8H3', 'InChI=1S/H2O/h1H2']
718.0	5837.0	2.4.2.22	150.0	Escherichia coli	9100006.0	-	12086		False		150.0	['P0A9M5']	638006.0	True	False	1	['InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1', 'InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)']	['InChI=1S/C10H13N4O9P/c15-5-3(1-22-24(19,20)21)23-9(6(5)16)14-2-11-4-7(14)12-10(18)13-8(4)17/h2-3,5-6,9,15-16H,1H2,(H2,19,20,21)(H2,12,13,17,18)/p-2/t3-,5-,6-,9-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
719.0	5835.0	2.4.2.22	54.8	Escherichia coli	9100006.0	-	12085		False		54.8	['P0A9M5']	638006.0	True	False	1	['InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1', 'InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)']	['InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
720.0	5833.0	2.4.2.22	112.0	Escherichia coli	9100006.0	-	12084		False		112.0	['P0A9M5']	638006.0	True	False	1	['InChI=1S/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1', 'InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)']	['InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
730.0	12565.0	4.1.2.48	41.0	Saccharomyces cerevisiae	9151955.0	-	28342		False		41.0	['P37303']	5205.0	True	False	1	['InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m0/s1']	['InChI=1S/C2H4O/c1-2-3/h2H,1H3', 'InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)']
731.0	12570.0	4.1.2.48	43.0	Saccharomyces cerevisiae	9151955.0	-	28343		False		43.0	['P37303']	5205.0	True	False	1	['InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3+/m1/s1']	['InChI=1S/C2H4O/c1-2-3/h2H,1H3', 'InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)']
733.0	839.0	1.1.1.337	2400.0	Weissella confusa	9153075.0	-	1375		False		2400.0	['P14295']	728726.0	True	False	1	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)']	['InChI=1S/C6H12O3/c1-4(2)3-5(7)6(8)9/h4-5,7H,3H2,1-2H3,(H,8,9)', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']
742.0	12571.0	4.1.2.49	3.0	Aeromonas jandaei	9171400.0	-	28344		False		3.0	['O07051']	715334.0	True	False	1	['InChI=1S/C4H9NO3/c1-2(6)3(5)4(7)8/h2-3,6H,5H2,1H3,(H,7,8)/t2-,3-/m0/s1']	['InChI=1S/C2H4O/c1-2-3/h2H,1H3', 'InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)']
743.0	4290.0	1.8.1.7	210.0	Homo sapiens	9174360.0	-	8585		False		210.0	['P00390']	394776.0	True	False	1	['InChI=1S/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C20H32N6O12S2/c21-9(19(35)36)1-3-13(27)25-11(17(33)23-5-15(29)30)7-39-40-8-12(18(34)24-6-16(31)32)26-14(28)4-2-10(22)20(37)38/h9-12H,1-8,21-22H2,(H,23,33)(H,24,34)(H,25,27)(H,26,28)(H,29,30)(H,31,32)(H,35,36)(H,37,38)/t9-,10-,11-,12-/m0/s1']	['InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1', 'InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']
755.0	5677.0	2.4.1.49	2.7	Thermoclostridium stercorarium	9249035.0	-	11736		False		2.7	['P77846']	489244.0	True	False	1	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16?,17+,18+/m1/s1']	['InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12+/m1/s1', 'InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1']
756.0	5441.0	2.4.1.20	1.1	Thermoclostridium stercorarium	9249035.0	-	11256		False		1.1	['Q59316']	489244.0	True	False	1	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12+/m1/s1']	['InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1', 'InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6?/m1/s1']
757.0	5673.0	2.4.1.49	6.9	Thermoclostridium stercorarium	9249035.0	-	11735		False		6.9	['P77846']	489244.0	True	False	1	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C24H42O21/c25-1-5-9(29)10(30)15(35)22(40-5)44-19-7(3-27)42-24(17(37)12(19)32)45-20-8(4-28)41-23(16(36)13(20)33)43-18-6(2-26)39-21(38)14(34)11(18)31/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10+,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21?,22+,23+,24+/m1/s1']	['InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16?,17+,18+/m1/s1', 'InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1']
758.0	5667.0	2.4.1.49	6.6	Thermoclostridium stercorarium	9249035.0	-	11734		False		6.6	['P77846']	489244.0	True	False	1	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C30H52O26/c31-1-6-11(36)12(37)18(43)27(49-6)54-23-8(3-33)51-29(20(45)14(23)39)56-25-10(5-35)52-30(21(46)16(25)41)55-24-9(4-34)50-28(19(44)15(24)40)53-22-7(2-32)48-26(47)17(42)13(22)38/h6-47H,1-5H2/t6-,7-,8-,9-,10-,11-,12+,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26?,27+,28+,29+,30+/m1/s1']	['InChI=1S/C24H42O21/c25-1-5-9(29)10(30)15(35)22(40-5)44-19-7(3-27)42-24(17(37)12(19)32)45-20-8(4-28)41-23(16(36)13(20)33)43-18-6(2-26)39-21(38)14(34)11(18)31/h5-38H,1-4H2/t5-,6-,7-,8-,9-,10+,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21?,22+,23+,24+/m1/s1', 'InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1']
